Player,Team,Position,Gw,Fpts,Started,Opponent,Home,Fp/g,Ros rank,Rkov,G,Kp,At,Sot,Tkw,Dis,Yc,Rc,Acnc,Int,Clr,Cos,Bs,Aer,Pkm,Pkd,Og,Gao,Cs,Team_long,Ros %,Gp,Min
Ian Maatsen,CHE,D,3,-2.5,0.0,,True,-2.5,,379,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,9%,1,3
William Osula,SHU,F,3,-2.5,1.0,,True,-2.5,,721,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,0,,0%,1,70
Reece Burke,LUT,D,3,-2.75,1.0,,False,-2.75,,241,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,3,0,,3%,1,76
Fabian Schar,NEW,D,3,-3.0,1.0,,True,-3.0,,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,93%,1,90
Raphael Varane,MUN,D,3,-3.75,1.0,,True,-3.75,,164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,,75%,1,45
Calvin Bassey,FUL,D,3,-7.5,1.0,,False,-7.5,,730,0,0,0,0,1,1,0,1,0,2,4,0,0,0,0,0,0,2,0,,2%,1,82
Virgil van Dijk,LIV,D,3,-8.75,1.0,,False,-8.75,,84,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,,100%,1,27
Joe Worrall,NOT,D,3,-9.25,1.0,,False,-9.25,,224,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,2,0,,4%,1,66
Solly March,BHA,M,2,36.5,1.0,,False,36.5,,29,2,1,0,4,3,1,0,0,0,4,3,2,0,0,0,0,0,1,0,,100%,1,90
Kaoru Mitoma,BHA,M,2,29.0,1.0,,False,29.0,,15,1,4,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,,100%,1,80
Diogo Jota,LIV,F,2,27.0,1.0,,True,27.0,,91,1,2,1,2,0,1,0,0,0,1,0,2,0,3,0,0,0,1,0,,98%,1,75
Bryan Mbeumo,BRF,F,2,26.5,1.0,,False,26.5,,22,2,1,0,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,,100%,1,90
Phil Foden,MCI,M,2,25.5,1.0,,True,25.5,,17,0,7,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,,100%,1,90
Yoane Wissa,BRF,F,2,24.5,1.0,,False,24.5,,37,1,0,1,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,,93%,1,78
Serge Aurier,NOT,D,2,23.25,1.0,,True,23.25,,155,0,2,2,0,1,0,1,0,2,0,5,0,0,5,0,0,0,1,0,,60%,1,90
Ethan Pinnock,BRF,D,2,22.5,1.0,,False,22.5,,58,0,2,0,0,0,0,0,0,0,2,6,1,2,6,0,0,0,0,1,,97%,1,90
Leon Bailey,AVL,F,2,21.0,1.0,,True,21.0,,117,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,,56%,1,62
Pervis Estupinan,BHA,D,2,20.75,1.0,,False,20.75,,53,1,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,,100%,1,90
Mathias Jensen,BRF,M,2,20.0,1.0,,False,20.0,,21,0,4,0,1,3,0,0,0,2,2,3,2,0,0,0,0,0,0,1,,97%,1,90
Lucas Digne,AVL,D,2,18.5,1.0,,True,18.5,,35,0,1,1,0,0,0,1,0,1,1,2,1,0,2,0,0,0,0,1,,90%,1,90
Pape Sarr,TOT,M,2,18.5,1.0,,True,18.5,,65,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,76%,1,75
James Ward-Prowse,WHU,M,2,18.0,1.0,,True,18.0,,13,0,2,2,0,0,1,0,0,0,1,3,0,1,1,0,0,0,1,0,,85%,1,80
Martin Odegaard,ARS,M,2,17.5,1.0,,False,17.5,,18,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,,100%,1,88
Luis Diaz,LIV,F,2,17.5,1.0,,True,17.5,,86,1,2,0,1,0,2,0,0,0,0,0,3,0,1,0,0,0,1,0,,100%,1,85
Taiwo Awoniyi,NOT,F,2,17.5,1.0,,True,17.5,,31,1,2,0,1,0,2,0,0,0,0,0,2,0,3,0,0,0,1,0,,95%,1,83
Morgan Gibbs-White,NOT,M,2,17.0,1.0,,True,17.0,,46,0,4,0,1,1,0,0,0,2,0,0,3,0,2,0,0,0,1,0,,99%,1,90
Antoine Semenyo,BOU,F,2,17.0,1.0,,False,17.0,,161,1,1,0,2,0,1,1,0,1,0,0,3,0,1,0,0,0,3,0,,14%,1,75
Dominik Szoboszlai,LIV,M,2,16.5,1.0,,True,16.5,,26,0,1,1,1,1,1,0,0,0,1,0,3,0,0,0,1,0,1,0,,100%,1,90
Julian Alvarez,MCI,F,2,16.0,1.0,,True,16.0,,6,1,2,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,,100%,1,90
Lucas Paqueta,WHU,M,2,16.0,1.0,,True,16.0,,40,1,2,0,1,2,6,1,0,0,2,1,1,0,2,0,0,0,1,0,,100%,1,90
John McGinn,AVL,M,2,16.0,1.0,,True,16.0,,87,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,,64%,1,90
Jhon Duran,AVL,F,2,15.5,0.0,,True,15.5,,187,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,5%,1,15
Douglas Luiz,AVL,M,2,15.0,1.0,,True,15.0,,48,1,1,0,1,0,0,1,0,0,1,2,1,1,0,0,0,0,0,1,,97%,1,63
Tomas Soucek,WHU,M,2,15.0,1.0,,True,15.0,,39,0,3,0,0,1,0,0,0,0,5,4,0,2,2,0,0,0,1,0,,85%,1,90
Emerson,WHU,D,2,15.0,0.0,,True,15.0,,119,0,1,1,0,2,0,1,0,0,3,4,1,1,0,0,1,0,1,0,,52%,1,90
Emerson,WHU,D,2,15.0,1.0,,True,15.0,,119,0,1,1,0,2,0,1,0,0,3,4,1,1,0,0,1,0,1,0,,52%,1,90
Emerson,WHU,D,2,15.0,1.0,,True,15.0,,119,0,1,1,0,2,0,1,0,0,3,4,1,1,0,0,1,0,1,0,,52%,1,90
Matty Cash,AVL,D,2,14.75,1.0,,True,14.75,,66,0,1,0,0,0,0,0,0,1,0,3,1,2,2,0,0,0,0,1,,96%,1,90
Mohamed Salah,LIV,F,2,14.5,1.0,,True,14.5,,8,1,2,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,,100%,1,85
Pablo Sarabia,WOL,M,2,14.5,0.0,,True,14.5,,175,0,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,11%,1,33
Gustavo Hamer,SHU,M,2,13.5,1.0,,False,13.5,,60,1,1,0,1,0,1,1,0,0,2,1,1,0,0,0,0,0,2,0,,55%,1,90
Trent Alexander-Arnold,LIV,D,2,13.25,1.0,,True,13.25,,112,0,3,0,2,1,0,0,0,0,1,1,3,0,0,0,0,0,1,0,,100%,1,75
Virgil van Dijk,LIV,D,2,13.25,1.0,,True,13.25,,84,0,1,0,1,0,0,0,0,0,5,5,0,0,5,0,0,0,1,0,,100%,1,90
Son Heung-Min,TOT,F,2,13.0,1.0,,True,13.0,,10,0,4,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,1,,100%,1,90
William Saliba,ARS,D,2,13.0,1.0,,False,13.0,,98,0,0,0,0,0,0,0,0,0,2,8,0,1,2,0,0,0,0,1,,98%,1,90
Pedro Porro,TOT,D,2,12.75,1.0,,True,12.75,,50,0,1,0,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,1,,99%,1,87
Bruno Fernandes,MUN,M,2,12.5,1.0,,False,12.5,,14,0,4,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,2,0,,100%,1,90
Eddie Nketiah,ARS,F,2,12.5,1.0,,False,12.5,,55,0,2,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,1,,84%,1,78
Matheus Cunha,WOL,F,2,12.5,1.0,,True,12.5,,64,0,3,0,1,1,3,0,0,0,0,1,5,0,0,0,0,0,4,0,,57%,1,90
Ollie Watkins,AVL,F,2,12.0,1.0,,True,12.0,,3,0,3,1,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,,100%,1,73
Thomas Partey,ARS,M,2,12.0,1.0,,False,12.0,,182,0,1,0,1,3,1,0,0,2,1,1,1,0,1,0,0,0,0,1,,33%,1,90
Carney Chukwuemeka,CHE,M,2,12.0,1.0,,False,12.0,,294,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,13%,1,45
Manuel Akanji,MCI,D,2,11.75,1.0,,True,11.75,,106,0,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,1,,97%,1,90
Luke Shaw,MUN,D,2,11.75,1.0,,False,11.75,,203,0,6,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,2,0,,82%,1,90
Hwang Hee-Chan,WOL,F,2,11.5,0.0,,True,11.5,,72,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,28%,1,34
Andrew Robertson,LIV,D,2,11.25,1.0,,True,11.25,,30,0,3,0,0,2,0,0,0,0,1,1,0,0,4,0,0,0,1,0,,100%,1,90
Iyenoma Destiny Udogie,TOT,D,2,11.25,1.0,,True,11.25,,73,0,1,0,1,0,1,1,0,0,0,3,2,0,1,0,0,0,0,1,,98%,1,69
Joe Worrall,NOT,D,2,11.25,1.0,,True,11.25,,224,0,2,0,0,2,0,0,0,0,0,5,0,0,6,0,0,0,1,0,,4%,1,90
Ben White,ARS,D,2,11.0,1.0,,False,11.0,,27,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,1,,98%,1,90
Cristian Romero,TOT,D,2,11.0,1.0,,True,11.0,,45,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,1,,90%,1,90
Michail Antonio,WHU,F,2,11.0,1.0,,True,11.0,,88,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,79%,1,75
Chris Wood,NOT,F,2,11.0,0.0,,True,11.0,,235,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2%,1,5
Nathan Collins,BRF,D,2,10.75,1.0,,False,10.75,,116,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,1,,37%,1,90
Raheem Sterling,CHE,F,2,10.5,1.0,,False,10.5,,52,0,1,0,0,1,5,0,0,2,0,0,6,0,0,0,1,0,3,0,,100%,1,90
Dominic Solanke,BOU,F,2,10.5,1.0,,False,10.5,,36,0,2,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,3,0,,94%,1,90
Micky van de Ven,TOT,D,2,10.25,1.0,,True,10.25,,160,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,,61%,1,90
Josko Gvardiol,MCI,D,2,10.0,1.0,,True,10.0,,141,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,,82%,1,90
Ben Davies,TOT,D,2,9.75,0.0,,True,9.75,,286,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,,8%,1,19
Kieran Trippier,NEW,D,2,9.5,1.0,,False,9.5,,5,0,1,0,0,0,0,0,0,2,2,2,2,2,1,0,0,0,1,0,,100%,1,90
Kyle Walker,MCI,D,2,9.5,1.0,,True,9.5,,79,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,,96%,1,90
Neco Williams,NOT,D,2,9.25,1.0,,True,9.25,,279,0,1,0,0,2,2,0,0,1,4,1,0,1,2,0,0,0,1,0,,8%,1,90
Enzo Fernandez,CHE,M,2,9.0,1.0,,False,9.0,,134,0,4,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,3,0,,96%,1,90
Pau Torres,AVL,D,2,8.75,1.0,,True,8.75,,209,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,,58%,1,90
Eberechi Eze,CRY,M,2,8.5,1.0,,True,8.5,,12,0,1,0,1,0,1,0,0,1,0,0,3,0,2,0,0,0,1,0,,100%,1,90
Casemiro,MUN,M,2,8.5,1.0,,False,8.5,,71,0,0,0,2,2,0,0,0,0,1,2,0,0,3,0,0,0,2,0,,98%,1,90
Scott McKenna,NOT,D,2,8.5,1.0,,True,8.5,,138,0,0,0,0,0,0,0,0,0,1,6,0,0,8,0,0,0,1,0,,13%,1,90
Kristoffer Ajer,BRF,D,2,8.5,0.0,,False,8.5,,238,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2%,1,1
James Maddison,TOT,M,2,8.0,1.0,,True,8.0,,4,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,,100%,1,90
Dejan Kulusevski,TOT,M,2,8.0,1.0,,True,8.0,,19,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,100%,1,87
Moussa Diaby,AVL,F,2,8.0,1.0,,True,8.0,,20,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,97%,1,63
Yves Bissouma,TOT,M,2,8.0,1.0,,True,8.0,,74,0,0,0,0,4,1,0,0,0,1,3,1,1,1,0,0,0,0,1,,81%,1,90
Rico Henry,BRF,D,2,8.0,1.0,,False,8.0,,142,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,0,0,0,1,,30%,1,90
Ezri Konsa,AVL,D,2,7.75,1.0,,True,7.75,,192,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,,19%,1,90
Ruben Dias,MCI,D,2,7.5,1.0,,True,7.5,,176,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,,96%,1,90
Jefferson Lerma,CRY,M,2,7.5,1.0,,True,7.5,,126,0,2,0,0,1,0,0,0,0,2,4,0,0,1,0,0,0,1,0,,46%,1,90
Anel Ahmedhodzic,SHU,D,2,7.5,1.0,,False,7.5,,319,0,0,0,0,3,1,0,0,0,1,4,1,1,5,0,0,0,2,0,,12%,1,90
Harrison Reed,FUL,M,2,7.5,1.0,,True,7.5,,152,0,3,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,2,0,,8%,1,66
Bukayo Saka,ARS,M,2,7.0,1.0,,False,7.0,,1,0,2,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,,100%,1,88
Rodri,MCI,M,2,7.0,1.0,,True,7.0,,54,0,0,0,0,2,0,0,0,0,0,4,3,0,2,0,0,0,0,1,,99%,1,90
Pedro Neto,WOL,F,2,7.0,1.0,,False,7.0,,7,0,2,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,4,0,,96%,1,90
Pedro Neto,WOL,F,2,7.0,1.0,,True,7.0,,7,0,2,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,4,0,,96%,1,90
Mykhailo Mudryk,CHE,M,2,7.0,0.0,,False,7.0,,214,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,,79%,1,45
Christian Norgaard,BRF,M,2,7.0,1.0,,False,7.0,,56,0,0,0,0,3,0,0,0,0,1,1,0,1,2,0,0,0,0,1,,55%,1,78
Harry Wilson,FUL,M,2,7.0,1.0,,True,7.0,,198,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,48%,1,90
Jeffrey Schlupp,CRY,M,2,7.0,1.0,,True,7.0,,118,0,2,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,,31%,1,73
Hamed Traore,BOU,M,2,7.0,0.0,,False,7.0,,296,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,25%,1,5
Erling Haaland,MCI,F,2,6.5,1.0,,True,6.5,,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,100%,1,90
Declan Rice,ARS,M,2,6.5,1.0,,False,6.5,,67,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,,98%,1,90
Conor Gallagher,CHE,M,2,6.5,1.0,,False,6.5,,108,0,0,0,1,1,0,0,0,0,2,2,1,0,1,0,0,0,2,0,,77%,1,74
Alejandro Garnacho,MUN,M,2,6.5,1.0,,False,6.5,,280,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,,52%,1,65
Danilo,NOT,M,2,6.5,1.0,,True,6.5,,237,0,2,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,,11%,1,88
John Egan,SHU,D,2,6.5,1.0,,False,6.5,,304,0,0,0,0,1,0,0,0,0,4,2,0,0,5,0,0,0,2,0,,6%,1,90
Sasa Lukic,FUL,M,2,6.5,1.0,,True,6.5,,282,0,1,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,3,0,,1%,1,90
Nayef Aguerd,WHU,D,2,6.25,1.0,,True,6.25,,105,1,0,0,1,0,1,0,1,0,3,3,0,0,0,0,0,0,1,0,,32%,1,66
Mason Mount,MUN,M,2,6.0,1.0,,False,6.0,,254,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,,96%,1,84
Cody Gakpo,LIV,F,2,6.0,1.0,,True,6.0,,102,0,1,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,1,0,,95%,1,62
Odsonne Edouard,CRY,F,2,6.0,1.0,,True,6.0,,25,0,1,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,,80%,1,90
Elliot Anderson,NEW,M,2,6.0,0.0,,False,6.0,,110,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,,28%,1,22
Mario Lemina,WOL,M,2,6.0,1.0,,True,6.0,,147,0,0,0,0,2,1,0,0,0,1,0,2,1,1,0,0,0,4,0,,12%,1,90
Aaron Hickey,BRF,D,2,6.0,1.0,,False,6.0,,384,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,,10%,1,77
Fabio Silva,WOL,F,2,6.0,1.0,,True,6.0,,231,0,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,4,0,,4%,1,54
Pablo Fornals,WHU,M,2,6.0,0.0,,True,6.0,,252,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,2%,1,13
Milos Kerkez,BOU,D,2,5.75,1.0,,False,5.75,,247,0,0,0,0,2,0,0,0,1,4,3,1,0,3,0,0,0,3,0,,27%,1,90
James Garner,EVE,M,2,5.5,1.0,,False,5.5,,75,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,4,0,,37%,1,90
Justin Kluivert,BOU,M,2,5.5,0.0,,False,5.5,,229,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,,25%,1,26
Lewis Dobbin,EVE,F,2,5.5,0.0,,False,5.5,,276,0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,2,0,,1%,1,45
Marcus Rashford,MUN,F,2,5.0,1.0,,False,5.0,,41,0,2,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,,100%,1,84
Joelinton,NEW,M,2,5.0,1.0,,False,5.0,,184,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,,82%,1,56
Philip Billing,BOU,M,2,5.0,1.0,,False,5.0,,107,0,0,0,0,2,1,0,0,0,1,3,1,1,1,0,0,0,3,0,,72%,1,90
Vitaly Janelt,BRF,M,2,5.0,1.0,,False,5.0,,130,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,10%,1,90
Philippe Coutinho,AVL,M,2,5.0,0.0,,True,5.0,,320,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,2%,1,20
Joachim Andersen,CRY,D,2,4.75,1.0,,True,4.75,,9,0,0,0,0,0,0,0,0,1,1,3,1,1,2,0,0,0,1,0,,92%,1,90
Ben Chilwell,CHE,D,2,4.75,1.0,,False,4.75,,115,0,2,0,0,1,1,0,0,1,0,1,1,0,2,0,0,0,2,0,,85%,1,60
Kenny Tete,FUL,D,2,4.75,1.0,,True,4.75,,208,0,0,0,0,3,1,0,0,0,1,5,3,0,1,0,0,0,2,0,,69%,1,85
Jarrod Bowen,WHU,M,2,4.5,1.0,,True,4.5,,11,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,,100%,1,90
Gabriel Martinelli,ARS,M,2,4.5,1.0,,False,4.5,,120,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,1,,100%,1,69
Nicolas Jackson,CHE,F,2,4.5,1.0,,False,4.5,,125,0,1,0,0,3,1,1,0,0,0,1,1,0,2,0,0,0,3,0,,94%,1,90
Abdoulaye Doucoure,EVE,M,2,4.5,1.0,,False,4.5,,23,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,4,0,,91%,1,88
Ibrahima Konate,LIV,D,2,4.5,1.0,,True,4.5,,260,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0,0,1,0,,68%,1,90
Tyrick Mitchell,CRY,D,2,4.5,1.0,,True,4.5,,121,0,2,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,1,0,,32%,1,90
David Brooks,BOU,M,2,4.5,0.0,,False,4.5,,185,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,6%,1,13
Diego Carlos,AVL,D,2,4.5,0.0,,True,4.5,,308,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,,4%,1,25
Raphael Varane,MUN,D,2,4.25,1.0,,False,4.25,,164,0,0,0,1,1,0,0,0,0,1,5,1,0,2,0,0,0,2,0,,75%,1,90
Illia Zabarnyi,BOU,D,2,4.25,1.0,,False,4.25,,213,0,0,0,0,0,0,0,0,0,2,5,1,4,2,0,0,0,3,0,,7%,1,90
Jack Robinson,SHU,D,2,4.25,1.0,,False,4.25,,288,0,0,0,0,2,0,0,0,0,4,1,0,1,1,0,0,0,2,0,,2%,1,90
Jack Grealish,MCI,M,2,4.0,1.0,,True,4.0,,201,0,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,0,0,1,,99%,1,90
Thiago Silva,CHE,D,2,4.0,1.0,,False,4.0,,90,0,0,0,0,0,0,0,0,0,0,4,0,2,7,0,0,0,3,0,,91%,1,90
Mateo Kovacic,MCI,M,2,4.0,1.0,,True,4.0,,202,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,,74%,1,90
Willy Boly,NOT,D,2,4.0,1.0,,True,4.0,,42,0,0,0,1,1,0,1,0,0,3,4,0,0,1,0,0,0,1,0,,73%,1,68
Jordan Ayew,CRY,F,2,4.0,1.0,,True,4.0,,63,0,1,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0,1,0,,70%,1,90
Ivan Perisic,TOT,M,2,4.0,0.0,,True,4.0,,194,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23%,1,19
Joe Rothwell,BOU,M,2,4.0,1.0,,False,4.0,,268,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,,1%,1,75
Pascal Gross,BHA,M,2,3.5,1.0,,False,3.5,,24,0,2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,,100%,1,80
Andreas Pereira,FUL,M,2,3.5,1.0,,True,3.5,,132,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,,89%,1,67
Antony,MUN,F,2,3.5,1.0,,False,3.5,,163,0,1,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,1,0,,69%,1,65
Ryan Christie,BOU,M,2,3.5,1.0,,False,3.5,,76,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,3,0,,34%,1,62
Boubacar Kamara,AVL,M,2,3.5,1.0,,True,3.5,,109,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,16%,1,90
Adam Webster,BHA,D,2,3.5,1.0,,False,3.5,,389,0,0,0,0,3,0,1,0,0,1,6,0,1,1,0,0,0,1,0,,6%,1,90
Orel Mangala,NOT,M,2,3.5,1.0,,True,3.5,,256,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,,1%,1,68
Jesurun Rak-Sakyi,CRY,M,2,3.5,0.0,,True,3.5,,356,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0%,1,6
Callum Wilson,NEW,F,2,3.0,0.0,,False,3.0,,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,97%,1,23
Kai Havertz,ARS,F,2,3.0,1.0,,False,3.0,,165,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,1,,82%,1,90
Moises Caicedo,CHE,M,2,3.0,0.0,,False,3.0,,251,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,,69%,1,28
Christian Eriksen,MUN,M,2,3.0,0.0,,False,3.0,,123,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,67%,1,23
Alex Iwobi,FUL,M,2,3.0,1.0,,False,3.0,,223,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,,63%,1,49
Arnaut Danjuma Groeneveld,EVE,F,2,3.0,0.0,,False,3.0,,150,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,,36%,1,51
Jadon Sancho,MUN,M,2,3.0,0.0,,False,3.0,,330,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,,35%,1,23
James Milner,BHA,M,2,3.0,1.0,,False,3.0,,310,0,1,0,0,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,,2%,1,56
Marcos Senesi,BOU,D,2,3.0,1.0,,False,3.0,,285,0,1,0,0,3,0,0,0,0,2,8,0,0,0,0,0,0,3,0,,2%,1,83
Evan Ferguson,BHA,F,2,2.5,0.0,,False,2.5,,51,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,99%,1,22
Sven Botman,NEW,D,2,2.5,1.0,,False,2.5,,68,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,1,0,,97%,1,90
Miguel Almiron,NEW,M,2,2.5,1.0,,False,2.5,,96,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,,95%,1,85
Richarlison,TOT,F,2,2.5,1.0,,True,2.5,,93,0,1,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,1,,86%,1,69
Said Benrahma,WHU,M,2,2.5,1.0,,True,2.5,,135,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,,70%,1,68
Malo Gusto,CHE,D,2,2.5,1.0,,False,2.5,,124,0,0,0,0,2,0,0,0,1,1,2,1,1,0,0,0,0,2,0,,55%,1,82
Billy Gilmour,BHA,M,2,2.5,1.0,,False,2.5,,69,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,49%,1,90
Amadou Onana,EVE,M,2,2.5,1.0,,False,2.5,,104,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,4,0,,28%,1,90
Oliver Norwood,SHU,M,2,2.5,1.0,,False,2.5,,166,0,0,0,0,3,0,1,0,0,1,1,0,0,1,0,0,0,2,0,,14%,1,90
Ryan Yates,NOT,M,2,2.5,0.0,,True,2.5,,244,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,,1%,1,20
Joel Veltman,BHA,D,2,2.25,0.0,,False,2.25,,217,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,,25%,1,32
Toti,WOL,D,2,2.25,0.0,,True,2.25,,342,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,0%,1,18
